X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-121.84099,46.73481,0,0,338,,,,,,,,,,,,,,,,,,,,,,,
-121.83997,46.73461,0,0,339,,,,,,,,,,,,,,,,,,,,,,,
-121.83941,46.73444,0,0,340,,,,,,,,,,,,,,,,,,,,,,,
-121.83865,46.73408,0,0,341,,,,,,,,,,,,,,,,,,,,,,,
-121.83846,46.73388,0,0,342,,,,,,,,,,,,,,,,,,,,,,,
-121.8384,46.73359,0,0,343,,,,,,,,,,,,,,,,,,,,,,,
-121.83832,46.73288,0,0,344,,,,,,,,,,,,,,,,,,,,,,,
-121.83807,46.73209,0,0,345,,,,,,,,,,,,,,,,,,,,,,,
-121.83789,46.73189,0,0,346,,,,,,,,,,,,,,,,,,,,,,,
-121.83768,46.7318,0,0,347,,,,,,,,,,,,,,,,,,,,,,,
-121.83698,46.73165,0,0,348,,,,,,,,,,,,,,,,,,,,,,,
-121.83633,46.73164,0,0,349,,,,,,,,,,,,,,,,,,,,,,,
-121.83517,46.73164,0,0,350,,,,,,,,,,,,,,,,,,,,,,,
-121.83476,46.73158,0,0,351,,,,,,,,,,,,,,,,,,,,,,,
-121.83437,46.73146,0,0,352,,,,,,,,,,,,,,,,,,,,,,,
-121.83403,46.73128,0,0,353,,,,,,,,,,,,,,,,,,,,,,,
-121.83372,46.73093,0,0,354,,,,,,,,,,,,,,,,,,,,,,,
-121.83348,46.7307,0,0,355,,,,,,,,,,,,,,,,,,,,,,,
-121.83334,46.73061,0,0,356,,,,,,,,,,,,,,,,,,,,,,,
-121.83313,46.73056,0,0,357,,,,,,,,,,,,,,,,,,,,,,,
-121.8329,46.73057,0,0,358,,,,,,,,,,,,,,,,,,,,,,,
-121.8327,46.73062,0,0,359,,,,,,,,,,,,,,,,,,,,,,,
-121.83248,46.7307,0,0,360,,,,,,,,,,,,,,,,,,,,,,,
-121.83233,46.73084,0,0,361,,,,,,,,,,,,,,,,,,,,,,,
-121.83224,46.73098,0,0,362,,,,,,,,,,,,,,,,,,,,,,,
-121.83222,46.73116,0,0,363,,,,,,,,,,,,,,,,,,,,,,,
-121.83213,46.73215,0,0,364,,,,,,,,,,,,,,,,,,,,,,,
-121.83145,46.73342,0,0,365,,,,,,,,,,,,,,,,,,,,,,,
-121.83142,46.73371,0,0,366,,,,,,,,,,,,,,,,,,,,,,,
-121.83163,46.73413,0,0,367,,,,,,,,,,,,,,,,,,,,,,,
-121.83156,46.73437,0,0,368,,,,,,,,,,,,,,,,,,,,,,,
-121.83047,46.73517,0,0,369,,,,,,,,,,,,,,,,,,,,,,,
-121.83028,46.73539,0,0,370,,,,,,,,,,,,,,,,,,,,,,,
-121.83024,46.73568,0,0,371,,,,,,,,,,,,,,,,,,,,,,,
-121.83019,46.73605,0,0,372,,,,,,,,,,,,,,,,,,,,,,,
-121.82996,46.73633,0,0,373,,,,,,,,,,,,,,,,,,,,,,,
-121.82953,46.7366,0,0,374,,,,,,,,,,,,,,,,,,,,,,,
-121.82853,46.73793,0,0,375,,,,,,,,,,,,,,,,,,,,,,,
-121.82812,46.73828,0,0,376,,,,,,,,,,,,,,,,,,,,,,,
-121.82757,46.73877,0,0,377,,,,,,,,,,,,,,,,,,,,,,,
-121.82706,46.73944,0,0,378,,,,,,,,,,,,,,,,,,,,,,,
-121.82678,46.73967,0,0,379,,,,,,,,,,,,,,,,,,,,,,,
-121.82625,46.7399,0,0,380,,,,,,,,,,,,,,,,,,,,,,,
-121.82484,46.74084,0,0,381,,,,,,,,,,,,,,,,,,,,,,,
-121.82443,46.74123,0,0,382,,,,,,,,,,,,,,,,,,,,,,,
-121.82368,46.74218,0,0,383,,,,,,,,,,,,,,,,,,,,,,,
-121.82308,46.74271,0,0,384,,,,,,,,,,,,,,,,,,,,,,,
-121.82269,46.7433,0,0,385,,,,,,,,,,,,,,,,,,,,,,,
-121.82187,46.74415,0,0,386,,,,,,,,,,,,,,,,,,,,,,,
-121.82095,46.74533,0,0,387,,,,,,,,,,,,,,,,,,,,,,,
-121.82069,46.7456,0,0,388,,,,,,,,,,,,,,,,,,,,,,,
-121.81995,46.74624,0,0,389,,,,,,,,,,,,,,,,,,,,,,,
-121.81911,46.747,0,0,390,,,,,,,,,,,,,,,,,,,,,,,
-121.81824,46.74784,0,0,391,,,,,,,,,,,,,,,,,,,,,,,
-121.81787,46.7482,0,0,392,,,,,,,,,,,,,,,,,,,,,,,
-121.81725,46.74876,0,0,393,,,,,,,,,,,,,,,,,,,,,,,
-121.81668,46.74933,0,0,394,,,,,,,,,,,,,,,,,,,,,,,
-121.81659,46.7494,0,0,395,,,,,,,,,,,,,,,,,,,,,,,
-121.81651,46.74943,0,0,396,,,,,,,,,,,,,,,,,,,,,,,
-121.81636,46.7495,0,0,397,,,,,,,,,,,,,,,,,,,,,,,
-121.81623,46.74953,0,0,398,,,,,,,,,,,,,,,,,,,,,,,
-121.81607,46.74955,0,0,399,,,,,,,,,,,,,,,,,,,,,,,
-121.8146,46.74957,0,0,400,,,,,,,,,,,,,,,,,,,,,,,
-121.81427,46.74958,0,0,401,,,,,,,,,,,,,,,,,,,,,,,
-121.81408,46.7496,0,0,402,,,,,,,,,,,,,,,,,,,,,,,
-121.81378,46.74966,0,0,403,,,,,,,,,,,,,,,,,,,,,,,
-121.81347,46.74977,0,0,404,,,,,,,,,,,,,,,,,,,,,,,
-121.81327,46.74986,0,0,405,,,,,,,,,,,,,,,,,,,,,,,
-121.81316,46.74992,0,0,406,,,,,,,,,,,,,,,,,,,,,,,
-121.81306,46.74999,0,0,407,,,,,,,,,,,,,,,,,,,,,,,
-121.81294,46.7501,0,0,408,,,,,,,,,,,,,,,,,,,,,,,
-121.81283,46.75021,0,0,409,,,,,,,,,,,,,,,,,,,,,,,
-121.81283,46.75021,0,0,410,,,,,,,,,,,,,,,,,,,,,,,
-121.81266,46.75048,0,0,411,,,,,,,,,,,,,,,,,,,,,,,
-121.81254,46.75067,0,0,412,,,,,,,,,,,,,,,,,,,,,,,
-121.81228,46.75113,0,0,413,,,,,,,,,,,,,,,,,,,,,,,
-121.81227,46.75129,0,0,414,,,,,,,,,,,,,,,,,,,,,,,
-121.81231,46.75156,0,0,415,,,,,,,,,,,,,,,,,,,,,,,
-121.81232,46.75169,0,0,416,,,,,,,,,,,,,,,,,,,,,,,
-121.81229,46.75183,0,0,417,,,,,,,,,,,,,,,,,,,,,,,
-121.8122,46.75198,0,0,418,,,,,,,,,,,,,,,,,,,,,,,
-121.81149,46.75291,0,0,419,,,,,,,,,,,,,,,,,,,,,,,
-121.81146,46.75303,0,0,420,,,,,,,,,,,,,,,,,,,,,,,
-121.8115,46.75317,0,0,421,,,,,,,,,,,,,,,,,,,,,,,
-121.81158,46.75326,0,0,422,,,,,,,,,,,,,,,,,,,,,,,
-121.81176,46.75339,0,0,423,,,,,,,,,,,,,,,,,,,,,,,
-121.81206,46.75345,0,0,424,,,,,,,,,,,,,,,,,,,,,,,
-121.81234,46.75347,0,0,425,,,,,,,,,,,,,,,,,,,,,,,
-121.81264,46.75343,0,0,426,,,,,,,,,,,,,,,,,,,,,,,
-121.8128,46.75342,0,0,427,,,,,,,,,,,,,,,,,,,,,,,
-121.81296,46.75345,0,0,428,,,,,,,,,,,,,,,,,,,,,,,
-121.81307,46.75352,0,0,429,,,,,,,,,,,,,,,,,,,,,,,
-121.81313,46.75363,0,0,430,,,,,,,,,,,,,,,,,,,,,,,
-121.81312,46.7537,0,0,431,,,,,,,,,,,,,,,,,,,,,,,
-121.81309,46.75381,0,0,432,,,,,,,,,,,,,,,,,,,,,,,
-121.81301,46.75389,0,0,433,,,,,,,,,,,,,,,,,,,,,,,
-121.8129,46.75395,0,0,434,,,,,,,,,,,,,,,,,,,,,,,
-121.81279,46.75399,0,0,435,,,,,,,,,,,,,,,,,,,,,,,
-121.81264,46.754,0,0,436,,,,,,,,,,,,,,,,,,,,,,,
-121.81238,46.75398,0,0,437,,,,,,,,,,,,,,,,,,,,,,,
-121.81218,46.75395,0,0,438,,,,,,,,,,,,,,,,,,,,,,,
-121.81198,46.75395,0,0,439,,,,,,,,,,,,,,,,,,,,,,,
-121.81179,46.75398,0,0,440,,,,,,,,,,,,,,,,,,,,,,,
-121.81155,46.75404,0,0,441,,,,,,,,,,,,,,,,,,,,,,,
-121.81131,46.75411,0,0,442,,,,,,,,,,,,,,,,,,,,,,,
-121.81113,46.75416,0,0,443,,,,,,,,,,,,,,,,,,,,,,,
-121.81098,46.75417,0,0,444,,,,,,,,,,,,,,,,,,,,,,,
-121.81085,46.75416,0,0,445,,,,,,,,,,,,,,,,,,,,,,,
-121.81074,46.75411,0,0,446,,,,,,,,,,,,,,,,,,,,,,,
-121.81067,46.75407,0,0,447,,,,,,,,,,,,,,,,,,,,,,,
-121.81061,46.75402,0,0,448,,,,,,,,,,,,,,,,,,,,,,,
-121.81058,46.75395,0,0,449,,,,,,,,,,,,,,,,,,,,,,,
-121.81056,46.75389,0,0,450,,,,,,,,,,,,,,,,,,,,,,,
-121.81058,46.75377,0,0,451,,,,,,,,,,,,,,,,,,,,,,,
-121.81061,46.75366,0,0,452,,,,,,,,,,,,,,,,,,,,,,,
-121.81062,46.75353,0,0,453,,,,,,,,,,,,,,,,,,,,,,,
-121.8106,46.75344,0,0,454,,,,,,,,,,,,,,,,,,,,,,,
-121.81058,46.75338,0,0,455,,,,,,,,,,,,,,,,,,,,,,,
-121.81052,46.75327,0,0,456,,,,,,,,,,,,,,,,,,,,,,,
-121.81042,46.75317,0,0,457,,,,,,,,,,,,,,,,,,,,,,,
-121.81031,46.75308,0,0,458,,,,,,,,,,,,,,,,,,,,,,,
-121.81017,46.75301,0,0,459,,,,,,,,,,,,,,,,,,,,,,,
-121.80967,46.75282,0,0,460,,,,,,,,,,,,,,,,,,,,,,,
-121.80941,46.75277,0,0,461,,,,,,,,,,,,,,,,,,,,,,,
-121.80919,46.75275,0,0,462,,,,,,,,,,,,,,,,,,,,,,,
-121.80878,46.75281,0,0,463,,,,,,,,,,,,,,,,,,,,,,,
-121.80818,46.75305,0,0,464,,,,,,,,,,,,,,,,,,,,,,,
-121.80752,46.75335,0,0,465,,,,,,,,,,,,,,,,,,,,,,,
-121.80724,46.75356,0,0,466,,,,,,,,,,,,,,,,,,,,,,,
-121.80699,46.75386,0,0,467,,,,,,,,,,,,,,,,,,,,,,,
-121.80683,46.75414,0,0,468,,,,,,,,,,,,,,,,,,,,,,,
-121.80659,46.75457,0,0,469,,,,,,,,,,,,,,,,,,,,,,,
-121.80619,46.75549,0,0,470,,,,,,,,,,,,,,,,,,,,,,,
-121.80604,46.75613,0,0,471,,,,,,,,,,,,,,,,,,,,,,,
-121.8057,46.75675,0,0,472,,,,,,,,,,,,,,,,,,,,,,,
-121.80573,46.75754,0,0,473,,,,,,,,,,,,,,,,,,,,,,,
-121.80559,46.75825,0,0,474,,,,,,,,,,,,,,,,,,,,,,,
-121.80542,46.75918,0,0,475,,,,,,,,,,,,,,,,,,,,,,,
-121.80526,46.75961,0,0,476,,,,,,,,,,,,,,,,,,,,,,,
-121.80499,46.76002,0,0,477,,,,,,,,,,,,,,,,,,,,,,,
-121.8046,46.76049,0,0,478,,,,,,,,,,,,,,,,,,,,,,,
-121.80366,46.76143,0,0,479,,,,,,,,,,,,,,,,,,,,,,,
-121.80316,46.76189,0,0,480,,,,,,,,,,,,,,,,,,,,,,,
-121.80259,46.76217,0,0,481,,,,,,,,,,,,,,,,,,,,,,,
-121.80218,46.76238,0,0,482,,,,,,,,,,,,,,,,,,,,,,,
-121.80176,46.76265,0,0,483,,,,,,,,,,,,,,,,,,,,,,,
-121.8009,46.76335,0,0,484,,,,,,,,,,,,,,,,,,,,,,,
-121.80075,46.76345,0,0,485,,,,,,,,,,,,,,,,,,,,,,,
-121.80061,46.76352,0,0,486,,,,,,,,,,,,,,,,,,,,,,,
-121.80048,46.76355,0,0,487,,,,,,,,,,,,,,,,,,,,,,,
-121.80038,46.76356,0,0,488,,,,,,,,,,,,,,,,,,,,,,,
-121.80025,46.76357,0,0,489,,,,,,,,,,,,,,,,,,,,,,,
-121.8001,46.76355,0,0,490,,,,,,,,,,,,,,,,,,,,,,,
-121.79998,46.76353,0,0,491,,,,,,,,,,,,,,,,,,,,,,,
-121.79956,46.76344,0,0,492,,,,,,,,,,,,,,,,,,,,,,,
-121.79937,46.76342,0,0,493,,,,,,,,,,,,,,,,,,,,,,,
-121.79924,46.76342,0,0,494,,,,,,,,,,,,,,,,,,,,,,,
-121.79912,46.76342,0,0,495,,,,,,,,,,,,,,,,,,,,,,,
-121.79892,46.76344,0,0,496,,,,,,,,,,,,,,,,,,,,,,,
-121.79876,46.76348,0,0,497,,,,,,,,,,,,,,,,,,,,,,,
-121.79862,46.76351,0,0,498,,,,,,,,,,,,,,,,,,,,,,,
-121.79845,46.76359,0,0,499,,,,,,,,,,,,,,,,,,,,,,,
-121.79637,46.76447,0,0,500,,,,,,,,,,,,,,,,,,,,,,,
-121.79605,46.76459,0,0,501,,,,,,,,,,,,,,,,,,,,,,,
-121.79579,46.76465,0,0,502,,,,,,,,,,,,,,,,,,,,,,,
-121.7956,46.76469,0,0,503,,,,,,,,,,,,,,,,,,,,,,,
-121.79525,46.76474,0,0,504,,,,,,,,,,,,,,,,,,,,,,,
-121.79505,46.76476,0,0,505,,,,,,,,,,,,,,,,,,,,,,,
-121.79466,46.76485,0,0,506,,,,,,,,,,,,,,,,,,,,,,,
-121.79459,46.76487,0,0,507,,,,,,,,,,,,,,,,,,,,,,,
-121.79439,46.76493,0,0,508,,,,,,,,,,,,,,,,,,,,,,,
-121.79411,46.76503,0,0,509,,,,,,,,,,,,,,,,,,,,,,,
-121.79388,46.76516,0,0,510,,,,,,,,,,,,,,,,,,,,,,,
-121.79368,46.76529,0,0,511,,,,,,,,,,,,,,,,,,,,,,,
-121.79354,46.76541,0,0,512,,,,,,,,,,,,,,,,,,,,,,,
-121.79323,46.76571,0,0,513,,,,,,,,,,,,,,,,,,,,,,,
-121.79297,46.76597,0,0,514,,,,,,,,,,,,,,,,,,,,,,,
-121.79279,46.76612,0,0,515,,,,,,,,,,,,,,,,,,,,,,,
-121.79256,46.7663,0,0,516,,,,,,,,,,,,,,,,,,,,,,,
-121.79243,46.76637,0,0,517,,,,,,,,,,,,,,,,,,,,,,,
-121.79231,46.76642,0,0,518,,,,,,,,,,,,,,,,,,,,,,,
-121.79217,46.76646,0,0,519,,,,,,,,,,,,,,,,,,,,,,,
-121.79203,46.76649,0,0,520,,,,,,,,,,,,,,,,,,,,,,,
-121.79185,46.76651,0,0,521,,,,,,,,,,,,,,,,,,,,,,,
-121.79141,46.76652,0,0,522,,,,,,,,,,,,,,,,,,,,,,,
-121.79125,46.76656,0,0,523,,,,,,,,,,,,,,,,,,,,,,,
-121.79111,46.76661,0,0,524,,,,,,,,,,,,,,,,,,,,,,,
-121.79103,46.76667,0,0,525,,,,,,,,,,,,,,,,,,,,,,,
-121.79094,46.76675,0,0,526,,,,,,,,,,,,,,,,,,,,,,,
-121.79086,46.76685,0,0,527,,,,,,,,,,,,,,,,,,,,,,,
-121.79082,46.76693,0,0,528,,,,,,,,,,,,,,,,,,,,,,,
-121.79081,46.76704,0,0,529,,,,,,,,,,,,,,,,,,,,,,,
-121.79083,46.76713,0,0,530,,,,,,,,,,,,,,,,,,,,,,,
-121.79092,46.76731,0,0,531,,,,,,,,,,,,,,,,,,,,,,,
-121.79134,46.76784,0,0,532,,,,,,,,,,,,,,,,,,,,,,,
-121.79215,46.76896,0,0,533,,,,,,,,,,,,,,,,,,,,,,,
-121.7922,46.76908,0,0,534,,,,,,,,,,,,,,,,,,,,,,,
-121.7922,46.76922,0,0,535,,,,,,,,,,,,,,,,,,,,,,,
-121.79219,46.76938,0,0,536,,,,,,,,,,,,,,,,,,,,,,,
-121.79212,46.76952,0,0,537,,,,,,,,,,,,,,,,,,,,,,,
-121.79165,46.76991,0,0,538,,,,,,,,,,,,,,,,,,,,,,,
-121.79152,46.77003,0,0,539,,,,,,,,,,,,,,,,,,,,,,,
-121.79141,46.77017,0,0,540,,,,,,,,,,,,,,,,,,,,,,,
-121.79133,46.77034,0,0,541,,,,,,,,,,,,,,,,,,,,,,,
-121.7913,46.77053,0,0,542,,,,,,,,,,,,,,,,,,,,,,,
-121.79121,46.77075,0,0,543,,,,,,,,,,,,,,,,,,,,,,,
-121.79113,46.77086,0,0,544,,,,,,,,,,,,,,,,,,,,,,,
-121.79104,46.77095,0,0,545,,,,,,,,,,,,,,,,,,,,,,,
-121.79091,46.77104,0,0,546,,,,,,,,,,,,,,,,,,,,,,,
-121.79076,46.77111,0,0,547,,,,,,,,,,,,,,,,,,,,,,,
-121.79061,46.77117,0,0,548,,,,,,,,,,,,,,,,,,,,,,,
-121.79041,46.7712,0,0,549,,,,,,,,,,,,,,,,,,,,,,,
-121.78913,46.7712,0,0,550,,,,,,,,,,,,,,,,,,,,,,,
-121.78888,46.77117,0,0,551,,,,,,,,,,,,,,,,,,,,,,,
-121.78792,46.7708,0,0,552,,,,,,,,,,,,,,,,,,,,,,,
-121.78775,46.77078,0,0,553,,,,,,,,,,,,,,,,,,,,,,,
-121.78761,46.77079,0,0,554,,,,,,,,,,,,,,,,,,,,,,,
-121.78736,46.77082,0,0,555,,,,,,,,,,,,,,,,,,,,,,,
-121.78712,46.7709,0,0,556,,,,,,,,,,,,,,,,,,,,,,,
-121.78651,46.77121,0,0,557,,,,,,,,,,,,,,,,,,,,,,,
-121.78618,46.77142,0,0,558,,,,,,,,,,,,,,,,,,,,,,,
-121.78608,46.77151,0,0,559,,,,,,,,,,,,,,,,,,,,,,,
-121.78598,46.77162,0,0,560,,,,,,,,,,,,,,,,,,,,,,,
-121.78554,46.77293,0,0,561,,,,,,,,,,,,,,,,,,,,,,,
-121.78544,46.77308,0,0,562,,,,,,,,,,,,,,,,,,,,,,,
-121.78529,46.7732,0,0,563,,,,,,,,,,,,,,,,,,,,,,,
-121.78517,46.77328,0,0,564,,,,,,,,,,,,,,,,,,,,,,,
-121.78509,46.77332,0,0,565,,,,,,,,,,,,,,,,,,,,,,,
-121.78501,46.77334,0,0,566,,,,,,,,,,,,,,,,,,,,,,,
-121.78339,46.77382,0,0,567,,,,,,,,,,,,,,,,,,,,,,,
-121.78322,46.77387,0,0,568,,,,,,,,,,,,,,,,,,,,,,,
-121.78301,46.77389,0,0,569,,,,,,,,,,,,,,,,,,,,,,,
-121.78253,46.77389,0,0,570,,,,,,,,,,,,,,,,,,,,,,,
-121.78243,46.7739,0,0,571,,,,,,,,,,,,,,,,,,,,,,,
-121.78234,46.77391,0,0,572,,,,,,,,,,,,,,,,,,,,,,,
-121.78225,46.77394,0,0,573,,,,,,,,,,,,,,,,,,,,,,,
-121.78218,46.77397,0,0,574,,,,,,,,,,,,,,,,,,,,,,,
-121.78214,46.774,0,0,575,,,,,,,,,,,,,,,,,,,,,,,
-121.7821,46.77403,0,0,576,,,,,,,,,,,,,,,,,,,,,,,
-121.78208,46.77408,0,0,577,,,,,,,,,,,,,,,,,,,,,,,
-121.78206,46.77412,0,0,578,,,,,,,,,,,,,,,,,,,,,,,
-121.78206,46.77424,0,0,579,,,,,,,,,,,,,,,,,,,,,,,
-121.78208,46.77429,0,0,580,,,,,,,,,,,,,,,,,,,,,,,
-121.78212,46.77434,0,0,581,,,,,,,,,,,,,,,,,,,,,,,
-121.78216,46.77439,0,0,582,,,,,,,,,,,,,,,,,,,,,,,
-121.78221,46.77442,0,0,583,,,,,,,,,,,,,,,,,,,,,,,
-121.78226,46.77445,0,0,584,,,,,,,,,,,,,,,,,,,,,,,
-121.78233,46.77448,0,0,585,,,,,,,,,,,,,,,,,,,,,,,
-121.78239,46.77449,0,0,586,,,,,,,,,,,,,,,,,,,,,,,
-121.78246,46.77451,0,0,587,,,,,,,,,,,,,,,,,,,,,,,
-121.78253,46.77451,0,0,588,,,,,,,,,,,,,,,,,,,,,,,
-121.7826,46.77451,0,0,589,,,,,,,,,,,,,,,,,,,,,,,
-121.78269,46.77449,0,0,590,,,,,,,,,,,,,,,,,,,,,,,
-121.78277,46.77447,0,0,591,,,,,,,,,,,,,,,,,,,,,,,
-121.78353,46.77419,0,0,592,,,,,,,,,,,,,,,,,,,,,,,
-121.7838,46.77409,0,0,593,,,,,,,,,,,,,,,,,,,,,,,
-121.78404,46.77404,0,0,594,,,,,,,,,,,,,,,,,,,,,,,
-121.78411,46.77403,0,0,595,,,,,,,,,,,,,,,,,,,,,,,
-121.78418,46.77403,0,0,596,,,,,,,,,,,,,,,,,,,,,,,
-121.78426,46.77403,0,0,597,,,,,,,,,,,,,,,,,,,,,,,
-121.78434,46.77405,0,0,598,,,,,,,,,,,,,,,,,,,,,,,
-121.78443,46.7741,0,0,599,,,,,,,,,,,,,,,,,,,,,,,
-121.78449,46.77416,0,0,600,,,,,,,,,,,,,,,,,,,,,,,
-121.78453,46.77421,0,0,601,,,,,,,,,,,,,,,,,,,,,,,
-121.78455,46.77428,0,0,602,,,,,,,,,,,,,,,,,,,,,,,
-121.78455,46.77435,0,0,603,,,,,,,,,,,,,,,,,,,,,,,
-121.78452,46.77442,0,0,604,,,,,,,,,,,,,,,,,,,,,,,
-121.78449,46.77447,0,0,605,,,,,,,,,,,,,,,,,,,,,,,
-121.78445,46.77451,0,0,606,,,,,,,,,,,,,,,,,,,,,,,
-121.7844,46.77454,0,0,607,,,,,,,,,,,,,,,,,,,,,,,
-121.78435,46.77457,0,0,608,,,,,,,,,,,,,,,,,,,,,,,
-121.78357,46.77497,0,0,609,,,,,,,,,,,,,,,,,,,,,,,
-121.78305,46.77546,0,0,610,,,,,,,,,,,,,,,,,,,,,,,
-121.78293,46.77555,0,0,611,,,,,,,,,,,,,,,,,,,,,,,
-121.78275,46.77564,0,0,612,,,,,,,,,,,,,,,,,,,,,,,
-121.78253,46.77572,0,0,613,,,,,,,,,,,,,,,,,,,,,,,
-121.78229,46.77576,0,0,614,,,,,,,,,,,,,,,,,,,,,,,
-121.78202,46.77577,0,0,615,,,,,,,,,,,,,,,,,,,,,,,
-121.78179,46.77576,0,0,616,,,,,,,,,,,,,,,,,,,,,,,
-121.78161,46.77576,0,0,617,,,,,,,,,,,,,,,,,,,,,,,
-121.78149,46.77577,0,0,618,,,,,,,,,,,,,,,,,,,,,,,
-121.7814,46.7758,0,0,619,,,,,,,,,,,,,,,,,,,,,,,
-121.78133,46.77585,0,0,620,,,,,,,,,,,,,,,,,,,,,,,
-121.78127,46.77592,0,0,621,,,,,,,,,,,,,,,,,,,,,,,
-121.78123,46.77598,0,0,622,,,,,,,,,,,,,,,,,,,,,,,
-121.78122,46.77606,0,0,623,,,,,,,,,,,,,,,,,,,,,,,
-121.78123,46.77614,0,0,624,,,,,,,,,,,,,,,,,,,,,,,
-121.78127,46.77621,0,0,625,,,,,,,,,,,,,,,,,,,,,,,
-121.78133,46.77626,0,0,626,,,,,,,,,,,,,,,,,,,,,,,
-121.78144,46.77631,0,0,627,,,,,,,,,,,,,,,,,,,,,,,
-121.7816,46.77636,0,0,628,,,,,,,,,,,,,,,,,,,,,,,
-121.78173,46.7764,0,0,629,,,,,,,,,,,,,,,,,,,,,,,
-121.78184,46.77644,0,0,630,,,,,,,,,,,,,,,,,,,,,,,
-121.78198,46.77651,0,0,631,,,,,,,,,,,,,,,,,,,,,,,
-121.78209,46.77659,0,0,632,,,,,,,,,,,,,,,,,,,,,,,
-121.78215,46.77666,0,0,633,,,,,,,,,,,,,,,,,,,,,,,
-121.78219,46.77673,0,0,634,,,,,,,,,,,,,,,,,,,,,,,
-121.78225,46.77684,0,0,635,,,,,,,,,,,,,,,,,,,,,,,
-121.78231,46.77721,0,0,636,,,,,,,,,,,,,,,,,,,,,,,
-121.78235,46.77748,0,0,637,,,,,,,,,,,,,,,,,,,,,,,
-121.78241,46.77764,0,0,638,,,,,,,,,,,,,,,,,,,,,,,
-121.78253,46.77779,0,0,639,,,,,,,,,,,,,,,,,,,,,,,
-121.78263,46.77788,0,0,640,,,,,,,,,,,,,,,,,,,,,,,
-121.78287,46.778,0,0,641,,,,,,,,,,,,,,,,,,,,,,,
-121.78306,46.77805,0,0,642,,,,,,,,,,,,,,,,,,,,,,,
-121.78322,46.77808,0,0,643,,,,,,,,,,,,,,,,,,,,,,,
-121.78343,46.77809,0,0,644,,,,,,,,,,,,,,,,,,,,,,,
-121.78394,46.77801,0,0,645,,,,,,,,,,,,,,,,,,,,,,,
-121.78474,46.77784,0,0,646,,,,,,,,,,,,,,,,,,,,,,,
-121.78511,46.77775,0,0,647,,,,,,,,,,,,,,,,,,,,,,,
-121.78539,46.77767,0,0,648,,,,,,,,,,,,,,,,,,,,,,,
-121.78602,46.77748,0,0,649,,,,,,,,,,,,,,,,,,,,,,,
-121.78699,46.77724,0,0,650,,,,,,,,,,,,,,,,,,,,,,,
-121.78726,46.77718,0,0,651,,,,,,,,,,,,,,,,,,,,,,,
-121.78749,46.77711,0,0,652,,,,,,,,,,,,,,,,,,,,,,,
-121.78759,46.77707,0,0,653,,,,,,,,,,,,,,,,,,,,,,,
-121.78768,46.777,0,0,654,,,,,,,,,,,,,,,,,,,,,,,
-121.78775,46.77694,0,0,655,,,,,,,,,,,,,,,,,,,,,,,
-121.78782,46.77687,0,0,656,,,,,,,,,,,,,,,,,,,,,,,
-121.78787,46.77683,0,0,657,,,,,,,,,,,,,,,,,,,,,,,
-121.78795,46.77679,0,0,658,,,,,,,,,,,,,,,,,,,,,,,
-121.78802,46.77678,0,0,659,,,,,,,,,,,,,,,,,,,,,,,
-121.78812,46.77677,0,0,660,,,,,,,,,,,,,,,,,,,,,,,
-121.7882,46.77678,0,0,661,,,,,,,,,,,,,,,,,,,,,,,
-121.78826,46.77681,0,0,662,,,,,,,,,,,,,,,,,,,,,,,
-121.78831,46.77685,0,0,663,,,,,,,,,,,,,,,,,,,,,,,
-121.78834,46.77691,0,0,664,,,,,,,,,,,,,,,,,,,,,,,
-121.78833,46.77696,0,0,665,,,,,,,,,,,,,,,,,,,,,,,
-121.78832,46.777,0,0,666,,,,,,,,,,,,,,,,,,,,,,,
-121.78828,46.77705,0,0,667,,,,,,,,,,,,,,,,,,,,,,,
-121.78823,46.77708,0,0,668,,,,,,,,,,,,,,,,,,,,,,,
-121.78816,46.77711,0,0,669,,,,,,,,,,,,,,,,,,,,,,,
-121.78807,46.77712,0,0,670,,,,,,,,,,,,,,,,,,,,,,,
-121.78795,46.77714,0,0,671,,,,,,,,,,,,,,,,,,,,,,,
-121.78782,46.77716,0,0,672,,,,,,,,,,,,,,,,,,,,,,,
-121.78759,46.77721,0,0,673,,,,,,,,,,,,,,,,,,,,,,,
-121.78733,46.77728,0,0,674,,,,,,,,,,,,,,,,,,,,,,,
-121.78705,46.77739,0,0,675,,,,,,,,,,,,,,,,,,,,,,,
-121.7862,46.77771,0,0,676,,,,,,,,,,,,,,,,,,,,,,,
-121.78528,46.77803,0,0,677,,,,,,,,,,,,,,,,,,,,,,,
-121.78405,46.77847,0,0,678,,,,,,,,,,,,,,,,,,,,,,,
-121.78348,46.77869,0,0,679,,,,,,,,,,,,,,,,,,,,,,,
-121.7829,46.77888,0,0,680,,,,,,,,,,,,,,,,,,,,,,,
-121.78265,46.77898,0,0,681,,,,,,,,,,,,,,,,,,,,,,,
-121.78247,46.77907,0,0,682,,,,,,,,,,,,,,,,,,,,,,,
-121.78236,46.77914,0,0,683,,,,,,,,,,,,,,,,,,,,,,,
-121.78222,46.77923,0,0,684,,,,,,,,,,,,,,,,,,,,,,,
